country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Nicaragua,103.5396464,103.5392667,103.5368195,103.5432448,103.5464736,103.5478632,103.5426116,103.5583147,103.5645052,103.5569946,103.5629857,103.5653307,103.5503244,103.5452265,103.5441911,103.5344641,103.5281668,103.528301,103.5141405,103.498711,103.4991071,103.4766669,103.4886059,103.4754543,103.4737542,103.4636529,103.4834777,103.4896151,103.5168625,103.5405603,103.5885925,103.6034792,103.6212763,103.6513431,103.6620596,103.659991,103.6385129,103.6335039,103.5729419,103.5131063,103.400048,103.2661407,103.2020836,103.167112,103.1631212,103.1585907,103.1456847,103.1418521,103.157344,103.1534551,103.1410946,103.1613592,103.2088574,103.218927,103.2444973,103.252746,103.2577629,103.2829835,103.3100131,103.3324303,103.3499787,103.3701385,103.3920089,103.4188744,103.4237048,103.424541
Niger,103.9394302,103.9481119,103.9350508,103.9411871,103.9444135,103.9600763,103.9636787,103.9686068,103.9687979,103.9750896,103.9894232,103.9903171,103.9937742,103.9996044,103.9857669,104.0046096,104.007164,104.0058276,104.0106524,104.0243198,104.028091,104.0371444,104.05455,104.0708729,104.0936976,104.1224376,104.1337786,104.1434159,104.1509384,104.1492128,104.134665,104.1342272,104.0712782,104.0109621,103.9963637,103.9699823,103.9936186,103.9979835,104.058469,104.1409,104.2094181,104.2467405,104.2215454,104.1694398,104.1320764,104.1882276,104.2442525,104.2611552,104.2002002,104.1444512,104.170137,104.2160784,104.2358617,104.1956053,104.0976014,104.0358696,104.0141266,104.0050572,104.0197282,104.0737441,104.1138879,104.0893225,104.0620698,104.0399278,104.0427531,104.0317523
Nigeria,103.874408,103.8983755,103.9234329,103.9409915,103.9750311,103.9910475,104.001208,104.0406612,104.0656516,104.1091673,104.1459421,104.1956103,104.2320832,104.2892416,104.3448451,104.404252,104.484723,104.556824,104.6564907,104.7537191,104.8531695,104.8745049,104.8967111,104.9358354,104.8996183,104.8541109,104.8296922,104.7772454,104.750689,104.7313659,104.7889668,104.8585184,104.8837772,104.8984649,104.9315285,104.967646,104.9861883,105.099667,105.1683284,105.1845203,105.1573416,105.0451764,105.0600752,105.0465079,104.9775566,104.8168186,104.6779827,104.5928633,104.5233705,104.4002066,104.3933868,104.3422093,104.2513871,104.2219408,104.1171987,104.0968093,104.0223123,103.862731,103.7851442,103.7519488,103.6742831,103.653067,103.5899694,103.4995479,103.5606517,103.5904651
Niue,106.9603375,106.9735914,106.9504619,106.9387178,106.9291994,106.9160004,106.9091583,106.8864755,106.8826936,106.8767706,106.8787058,106.8682602,106.8587429,106.8664624,106.8550663,106.8409152,106.8331163,106.8271506,106.832484,106.8178535,106.798718,106.8150973,106.8211979,106.8155636,106.8210565,106.8127535,106.7912101,106.7866548,106.7938532,106.7788023,106.7774533,106.7573,106.7423973,106.7373148,106.7255374,106.7162333,106.7238947,106.7173642,106.7386568,106.7455514,106.7774141,106.7769906,106.7820533,106.7807122,106.7971488,106.7818099,106.7792058,106.7765564,106.763285,106.80538,106.7805426,106.8085921,106.7914079,106.7897066,106.7993779,106.7996279,106.8018328,106.8085243,106.801463,106.8026524,106.8027868,106.8113554,106.8226159,106.8157945,106.816405,106.8024567
North Korea,106.2638969,106.2600783,106.2428925,106.2383568,106.2451463,106.2441193,106.2465792,106.2446031,106.2527515,106.2480282,106.2388897,106.2436785,106.2535216,106.2473728,106.2422834,106.2421809,106.241833,106.2324365,106.2164199,106.2346829,106.2470499,106.234731,106.2468176,106.243106,106.2572952,106.2388476,106.2232624,106.2256695,106.2312778,106.2359509,106.2392419,106.2546288,106.2509409,106.256707,106.2603198,106.2694679,106.2655027,106.2756507,106.2871274,106.2878221,106.2743855,106.2673137,106.2656495,106.2474275,106.2483337,106.2539928,106.2557689,106.2552143,106.2584204,106.2509721,106.2585666,106.2534211,106.262845,106.2744477,106.263677,106.2674711,106.2513,106.2616519,106.2456703,106.2331419,106.2372159,106.2404094,106.225251,106.2259435,106.2361467,106.2282095
North Macedonia,107.2464289,107.2554005,107.2476596,107.2690452,107.2657781,107.2691231,107.2743404,107.2812087,107.2923446,107.2928812,107.2947666,107.3123474,107.3211915,107.3230904,107.330846,107.3384158,107.3542903,107.3627815,107.3880541,107.401922,107.4186439,107.4367683,107.460091,107.4884118,107.5110563,107.5499154,107.5867402,107.6175497,107.6535107,107.6968417,107.7421268,107.8060993,107.8550677,107.9171039,107.9865388,108.0574427,108.159141,108.2526194,108.3697143,108.4926198,108.4537968,108.1630383,107.9955967,107.8819113,107.9039398,108.1404024,108.0886818,108.0546075,107.9566634,107.8644851,107.7360539,107.4883947,107.2656804,107.1288435,107.1014664,106.942708,107.0203352,107.1685644,107.2638992,107.4321731,107.4878011,107.4909684,107.5518331,107.5717304,107.4364433,107.375884
Norway,106.735746,106.6757872,106.4193665,106.0426324,105.8359788,105.8488744,105.7070336,105.7338277,105.8348811,106.0146204,106.0265672,106.1519677,106.1016278,106.1048819,106.426678,106.5214708,106.4647998,106.2687491,106.1549979,106.0204336,105.9237067,105.7160893,105.6633083,105.6379303,105.3913909,105.3988526,105.5007135,105.6566291,105.7652349,105.7873688,105.8184403,105.6803799,105.8439989,105.8396471,105.7008535,105.6610683,105.5621797,105.3320305,105.4189449,105.5652771,105.7206754,105.9141466,106.0804527,105.9134441,105.9467895,105.941977,105.9546488,105.7592345,105.5756628,105.5325649,105.4467836,105.3258576,105.2413563,105.3035596,105.2771183,105.2771154,105.349561,105.4763415,105.6067035,105.6433349,105.5564787,105.6041036,105.5253438,105.4472584,105.5768779,105.6408328
Oman,104.3260512,104.3332502,104.3283197,104.3201796,104.3154009,104.3236905,104.330427,104.3228433,104.3243327,104.3121926,104.3126565,104.3071566,104.306508,104.3046181,104.3225998,104.3168381,104.3256398,104.3187283,104.3204626,104.3123524,104.3199277,104.3230388,104.3260333,104.3200559,104.3286361,104.3364618,104.3370674,104.3415913,104.3273844,104.3217409,104.3149117,104.3175544,104.3163911,104.3130866,104.2977013,104.282046,104.2694693,104.2526589,104.235832,104.2259212,104.2133609,104.1949522,104.1751256,104.1436256,104.1138395,104.0864577,104.0601649,104.0334628,104.0133251,103.9783497,103.9468087,103.8973293,103.8611378,103.7960459,103.7343998,103.65735,103.5265626,103.6398016,103.9579028,103.9048574,103.8850254,103.9735741,104.1550593,104.311787,104.4339748,104.5142936
Pakistan,105.8837356,105.8903573,105.9197864,105.946319,105.9782682,106.0044447,106.0376242,106.0709991,106.090741,106.1128729,106.1266429,106.1256953,106.1506439,106.1749061,106.1837671,106.2186815,106.2333318,106.23597,106.2412695,106.2782656,106.3271819,106.3551005,106.4073196,106.4719846,106.5280808,106.5882833,106.636001,106.945582,106.7912347,106.2297591,106.227276,106.2042825,106.2104593,106.2099386,106.2847273,106.2784875,106.3943211,106.5533908,107.1184295,107.4393021,107.6183247,107.544298,107.4341704,107.9381392,108.1477819,108.0015218,108.1262869,108.0704263,108.1241702,108.2076924,108.2215105,108.2974419,108.2019984,108.0899879,108.1199243,108.1705437,107.6488771,107.7429465,107.520447,107.2468533,107.0091202,106.8474471,106.6984451,106.6147254,106.5458722,106.4723053
Palau,106.9590615,106.9547832,106.9429631,106.9454897,106.9481971,106.9436873,106.9522273,106.9537752,106.9567578,106.9594373,106.9584861,106.9672039,106.9769316,106.9813222,106.9816084,106.9892043,107.0011474,106.981455,106.9909734,106.989977,106.9926108,106.9935579,107.0023129,107.0219151,107.0091041,107.005227,107.007909,107.0042667,107.0156761,107.0312914,107.0279668,107.018404,107.0339524,107.0312519,107.042666,107.0508416,107.0671004,107.0585893,107.0617992,107.0877437,107.1013423,107.0922627,107.1019952,107.1079043,107.1171294,107.1132969,107.1349812,107.1440384,107.1246116,107.1148187,107.1051326,107.0886564,107.0848205,107.0648641,107.0494707,107.0526049,107.0501881,107.049133,107.0410244,107.0329642,107.0368914,107.0303526,107.0257162,107.0220198,107.0286751,107.0182125
Palestine,104.9721801,104.9761805,104.9829562,104.9845097,104.9914353,104.9945357,104.9908098,104.9823964,104.9851849,104.9970628,104.9993397,104.9936634,104.9979716,105.0050156,105.0118807,104.9994736,105.0053285,105.0031477,105.004016,105.0045757,105.0186263,105.0022644,105.0067991,104.9990099,104.999042,104.9939908,105.0047912,105.0026843,104.9977922,104.9991249,104.9873473,104.9904951,104.9934967,104.9841287,104.9793636,104.973333,104.9610876,104.962611,104.9460692,104.9265811,104.9172231,104.946211,104.9956798,104.9902935,105.027139,104.9776264,104.9617033,104.9377674,104.9380808,104.9135159,105.0002704,104.960004,104.8874445,104.8006483,104.7597684,104.6039156,104.613944,104.6715298,104.6890981,104.8243996,105.0784542,105.1695464,105.2273762,105.3556256,105.437181,105.4183034
Panama,104.2078026,104.1626014,104.1250937,104.0618295,104.0152838,103.9478966,103.8780712,103.8173519,103.6632684,103.7269387,103.468139,103.4197145,103.512317,103.5339314,103.5238087,103.6230371,103.7606185,103.9642762,104.1793396,104.2761883,104.2097244,104.237808,104.332722,104.4756259,104.5062266,104.6183778,104.7368933,104.8039497,104.8299165,104.7702531,104.8156018,104.9451752,104.9606323,105.1127786,105.0953744,105.1647083,105.3137844,105.317423,105.3740587,105.1699449,104.9346189,104.8781088,104.8487654,104.9403586,105.0070446,105.1680683,105.3260835,105.3824063,105.4058945,105.4483818,105.4097163,105.4551834,105.4502471,105.367572,105.2815259,105.2059019,105.1129941,104.9371119,104.79909,104.8168279,104.7800904,104.8583549,104.9248674,105.0862453,105.1067793,105.1091614
Papua New Guinea,106.7532667,106.741828,106.7323762,106.7466428,106.7513261,106.7461585,106.7439096,106.746821,106.7463089,106.7449722,106.7595059,106.7581079,106.7516275,106.7430589,106.7540204,106.7429422,106.7475172,106.7330801,106.743818,106.7444902,106.7403716,106.735488,106.7352786,106.7344013,106.7364888,106.7384768,106.740773,106.7510746,106.7654343,106.735048,106.7506397,106.7458402,106.7355653,106.7361662,106.745696,106.7366857,106.7367884,106.736569,106.7644057,106.7373526,106.7273273,106.7278489,106.7372194,106.7277836,106.7428024,106.726515,106.7348845,106.7396613,106.7373977,106.7297085,106.7470912,106.7446532,106.7268916,106.7301808,106.7329996,106.7307932,106.7331493,106.7279023,106.7337042,106.7357633,106.7233503,106.7162288,106.7148473,106.7044273,106.7126941,106.7156632
Paraguay,104.8585729,104.8587982,104.8636094,104.85927,104.85927,104.8635822,104.8626452,104.8625136,104.8634671,104.8713672,104.8558673,104.8526363,104.846718,104.8453444,104.8396057,104.8224229,104.8241077,104.8212398,104.797184,104.7804931,104.7565806,104.7304915,104.7110599,104.6760748,104.6527518,104.6757364,104.6930572,104.7188253,104.7343733,104.76051,104.7789259,104.8078798,104.8400742,104.8988644,104.9846839,105.0317237,105.0445042,105.0722402,105.1311507,105.1918871,105.2517666,105.3123458,105.3355779,105.3620276,105.3808075,105.4113694,105.4090459,105.434852,105.4172177,105.3895183,105.3756623,105.390919,105.3915212,105.3885311,105.3382133,105.3172302,105.2964121,105.2734088,105.2265024,105.2058686,105.1747013,105.1588418,105.1455492,105.1203222,105.1160752,105.1178371
Peru,104.1696576,104.1686498,104.1889519,104.1834919,104.1887815,104.1959889,104.2011306,104.2087091,104.2276329,104.2174337,104.1956048,104.1770954,104.1483128,104.1654497,104.1809725,104.1922692,104.2336271,104.2471819,104.284705,104.2809727,104.301545,104.3221972,104.3556448,104.3619305,104.3687537,104.3414535,104.3400427,104.3601186,104.3439593,104.3025303,104.3067362,104.2722023,104.3077892,104.3447719,104.3011704,104.4009798,104.4334594,104.4502666,104.4165299,104.3477072,104.31119,104.264022,104.122135,104.0678487,104.0641374,104.0653292,104.0079633,103.9653865,103.9459784,103.9507999,103.9163753,103.8695584,103.8221699,103.781099,103.7711792,103.7891832,103.8159888,103.8495433,103.8713103,103.8942943,103.9094255,103.9157797,103.90732,103.9453913,103.9524138,103.9654365
Philippines,107.5971208,107.6186524,107.6148317,107.6145019,107.6121438,107.6324964,107.655636,107.6625932,107.6834533,107.6866516,107.6997197,107.725254,107.7624153,107.7907413,107.7921569,107.7842149,107.7637967,107.7338276,107.6878056,107.6417053,107.6063322,107.5969494,107.5924054,107.5678762,107.5250441,107.4980544,107.4828507,107.4581942,107.4246625,107.4090798,107.5573808,107.5848607,107.6032395,107.6933944,107.8133128,107.7491037,107.6692022,107.5529553,107.4866781,107.4543303,107.4601155,107.5618286,107.6898478,107.8073038,107.9099433,108.0393938,108.1011997,108.1081129,108.0849003,108.0316568,108.0650282,108.0329169,108.0749899,108.1083938,108.1910223,108.1620273,108.1722989,108.1738476,108.2187871,108.2349511,108.2291104,108.2308219,108.2070931,108.1600644,108.1349367,108.0864124
Poland,107.0594043,107.2014779,107.3092635,106.8330335,106.6235015,107.0541936,106.9360433,106.768239,106.9849402,107.717996,107.5496407,107.5468882,107.5828954,107.1687136,107.0006401,106.7380745,106.6404902,106.4992806,106.5712666,106.5617362,106.5947964,106.3811935,106.4639892,106.2808705,107.0599667,106.9221334,106.6672316,106.6160006,106.3203635,106.2487792,105.7229112,105.8346316,105.9757277,105.8572369,106.0049874,105.8410146,105.8161744,106.0248649,105.8443353,106.1548456,105.9244501,105.8069895,105.4919001,105.5099624,105.2959327,105.7474086,106.1033966,106.0958956,106.2055856,106.0223414,106.0961138,106.0795934,106.0829923,106.0435753,106.0759153,105.9408205,105.9105527,105.8228846,105.8685494,106.2405064,106.9251494,106.3083589,106.0282358,105.8647651,105.9113547,105.7550286
Portugal,107.5071139,107.4877817,107.3791286,106.9618357,106.6617393,106.1397525,105.8127002,105.9195484,105.9144018,106.1859938,106.4318347,106.383184,106.7075605,106.7862485,106.9963876,106.9284253,107.0064101,106.7273799,107.0464059,106.8766674,106.6662586,106.446105,106.5326124,106.3052351,106.2173777,106.9075815,107.2048787,107.5325915,107.5488755,107.01725,106.7277402,106.6125538,106.7171592,106.9937801,106.957752,106.7909454,106.6596297,106.5310796,106.3781304,106.1269494,106.0800032,105.9739947,105.8239377,106.033342,106.6264846,107.1023059,107.1464546,106.7522312,106.7774594,106.8329148,107.1065785,107.1478226,107.1208825,106.8748811,106.515566,106.3991867,105.9639816,105.8186615,105.6854086,105.1937368,104.8804995,105.0726723,105.166035,105.0859517,105.2803425,105.190043
Puerto Rico,104.0628098,104.0572636,104.3226671,104.6139826,104.7366111,104.6782724,104.8433881,105.0114028,105.0406323,104.7638919,104.7418515,104.8613816,105.0438109,105.1439683,105.1204488,105.0580926,104.9023514,104.9036969,105.0377507,104.9437497,104.8993646,104.8720384,104.7903209,104.8000499,104.9337876,105.0687839,104.97524,105.1655855,105.0772166,105.0782452,105.1174817,104.9420803,105.2928436,105.457981,105.3745594,105.2557008,105.1829789,105.1846088,105.3689453,105.3182046,105.4573601,105.5392474,105.5141209,105.4359433,105.655714,105.7197559,105.7851559,105.7816987,105.8091213,105.9090051,105.8933792,105.8633137,105.8934246,106.0209119,106.079551,105.9283237,105.9110751,105.784139,105.7857793,105.854238,105.8106106,105.7749169,105.9974887,105.9948496,105.9147321,105.8309102
Qatar,104.6143344,104.6029869,104.6050284,104.6058024,104.5932621,104.5970926,104.5995033,104.6012887,104.6032986,104.6096372,104.6135217,104.6119462,104.6086217,104.621174,104.6244408,104.6312853,104.6328107,104.6365765,104.6379305,104.6333311,104.6363468,104.6390125,104.6426731,104.6418231,104.6531908,104.6557632,104.6688298,104.6724752,104.6727131,104.67456,104.6687402,104.704362,104.7365607,104.7120888,104.7073725,104.7547713,104.8261912,104.9507742,104.9154852,104.8577346,104.8192263,104.8201249,104.8115496,104.7144129,104.6269691,104.5230098,104.4577101,104.3506686,104.3821804,104.4023579,104.4269374,104.4658869,104.5205199,104.5273595,104.5511636,104.4855324,104.4101657,104.3629127,104.2466117,104.2368891,104.1733451,104.1522918,104.1729626,104.2422258,104.2854345,104.341666
Reunion,102.3087056,102.2399145,102.2054472,102.1026813,101.9833382,101.8597386,101.7956788,101.7693893,101.6966228,101.799069,101.8153158,101.8682695,101.8800686,102.0110661,102.0236323,102.0006408,102.1216817,102.1723363,102.3340334,102.5504091,102.6611247,102.6898505,102.8416121,102.9065493,102.970915,103.0428582,103.1099742,103.1793358,103.1785786,103.1734798,103.1624793,103.1623447,103.1642417,103.239051,103.1814759,103.1332284,103.149182,103.1770699,103.2046895,103.2411857,103.2778475,103.3168332,103.3576603,103.4136371,103.4570393,103.512883,103.5767514,103.6380315,103.7030903,103.8113426,103.8794995,103.9010694,104.0145615,104.1376042,104.2090591,104.2412382,104.3005766,104.3796925,104.2497033,104.1301477,104.0262843,103.9271764,103.8499636,103.7742769,103.70568,103.6338214
Romania,105.7070272,105.65915,105.5997673,105.5342462,105.4709102,105.9646753,105.9945637,105.9847884,106.1053641,106.3526758,106.6143477,106.5443693,106.0981412,106.1098033,106.1668687,106.0915687,106.2731797,105.677213,105.4324064,105.6455795,105.7107294,105.7227516,105.7867836,106.0873493,105.9772509,105.9087736,105.8380914,105.7678462,105.6820648,105.6181322,105.5347658,105.4545597,105.3659643,105.2716505,105.182692,105.0685864,104.9531164,104.9879682,104.8645654,104.887542,105.0547139,105.5505506,105.6505191,105.7357153,106.0077611,106.0096621,105.9994653,106.257457,105.9182228,106.1591622,106.2266031,106.2547463,106.1648766,106.2730931,106.3127932,106.1863032,105.9804388,106.006402,106.0838224,105.9887333,105.8992528,105.9497671,105.9521365,106.1206035,106.1048172,106.2137883
Russia,105.3868178,105.3595662,105.3422789,105.3243652,105.3047537,105.2866055,105.2568111,105.2205808,105.1908995,105.1485668,105.3044234,105.3285065,105.2104422,105.556717,105.2131117,105.3513305,104.9612627,104.9195814,104.9380819,104.7904838,104.8581428,104.9678995,104.9326628,105.0935358,104.8077151,105.1753228,105.1404082,104.860348,104.8653175,104.8243622,104.735164,104.920716,104.9630182,104.9257886,105.0858009,105.1260068,105.04263,105.4478832,105.4061566,105.7197193,105.602406,105.9162752,105.9250287,105.790047,105.9668814,105.6457472,105.971696,105.9923339,106.1674437,106.3506604,106.3999646,106.284245,106.2134239,106.1871903,105.9802625,105.9036124,105.8722642,105.995577,105.7060297,105.7371564,105.7889348,105.8438348,105.9220492,105.7774565,105.9745059,105.937503
Rwanda,102.5277323,102.5284497,102.5147696,102.5066217,102.4958648,102.4991015,102.4918998,102.4876594,102.4655165,102.4579861,102.4305234,102.4169601,102.3924232,102.3801588,102.3624155,102.3238329,102.2999991,102.2823778,102.2736147,102.2710262,102.2642879,102.2488059,102.2235855,102.1912998,102.1568398,102.1404352,102.1291064,102.1082577,102.0804726,102.0993432,102.1065394,102.1093429,102.1386489,102.1724032,102.2237973,102.2253872,102.279941,102.2473117,102.2544464,102.2867191,102.3723011,102.4218328,102.4737964,102.5087866,102.5338263,102.5705686,102.6082954,102.6378151,102.6701272,102.7052687,102.7413111,102.7685133,102.8282564,102.9173869,102.8853542,102.8442143,102.825927,102.7758496,102.7430389,102.6928454,102.6767748,102.67408,102.6905739,102.7259346,102.7213324,102.7178234
Saint Kitts and Nevis,103.6775056,103.6846563,103.6924597,103.6911684,103.6774571,103.6669811,103.6715893,103.6618223,103.6648783,103.6615439,103.6551927,103.6521318,103.6390835,103.6304703,103.6316597,103.6163616,103.6069036,103.5957812,103.5940997,103.5754258,103.5756861,103.5589555,103.5479297,103.5267188,103.5726599,103.5981216,103.6392217,103.665287,103.6874015,103.7337808,103.7336129,103.7327789,103.7330043,103.7318214,103.73569,103.7386187,103.7861579,103.8039793,103.826446,103.8414206,103.8161106,103.806654,103.723609,103.6565829,103.582122,103.4953588,103.4447167,103.3881233,103.3834692,103.3877244,103.3955892,103.3980674,103.4266663,103.4532457,103.4883517,103.503682,103.5273044,103.5413864,103.5849085,103.5855573,103.5876357,103.594333,103.5948646,103.6016401,103.6214383,103.6256311
Saint Lucia,103.349374,103.3514537,103.3390947,103.3310824,103.3244204,103.3041567,103.2910085,103.2734131,103.2582991,103.2391612,103.2211426,103.1872373,103.1675803,103.1306619,103.1053918,103.0678252,103.0468668,103.0041232,102.9579565,102.9080771,102.8481228,102.8124045,102.8069895,102.8672634,102.9955073,103.0503557,103.0614259,103.0937583,103.0554298,103.0298055,102.9987995,102.9749981,102.8809842,102.7683442,102.694796,102.6937938,102.7284328,102.7915544,102.8480084,102.968557,103.0923983,103.2479429,103.3508948,103.3999556,103.4347186,103.4294042,103.3603177,103.3711814,103.3582953,103.3438265,103.3492047,103.4653864,103.5969159,103.7100465,103.8356184,103.9281635,103.9255461,103.8800991,103.8248806,103.7852459,103.7567538,103.7299642,103.7017747,103.6819424,103.6550268,103.6204436
Saint Vincent and the Grenadines,103.1196121,103.12507,103.1283024,103.128306,103.129447,103.1091115,103.1142569,103.1081754,103.1166245,103.1095467,103.1099007,103.095516,103.0856568,103.0898611,103.05686,103.0584346,103.0469166,103.0327641,103.0143289,102.989415,102.9576843,102.9383217,102.925075,102.8986477,102.85755,102.8970984,102.9276236,102.9340628,102.8341156,102.7360119,102.7029419,102.6532604,102.6385214,102.6550541,102.7479685,102.8253744,102.8938172,102.9158193,102.9252237,102.9326646,102.9471963,102.9536354,102.9700498,103.0057323,103.072918,103.064275,103.1216264,103.205997,103.242304,103.2446162,103.2274645,103.2056395,103.14062,103.0577122,102.9882385,102.9307735,102.8551316,102.8300916,102.7851147,102.7806711,102.8044746,102.8126,102.8089219,102.8218426,102.8323061,102.8636106
Samoa,107.2453861,107.2460274,107.2735184,107.2679755,107.2770128,107.2916275,107.3098338,107.3174749,107.3355115,107.3672163,107.391857,107.4151699,107.4475347,107.481843,107.528367,107.5745197,107.6161725,107.6692216,107.7369965,107.8148331,107.89329,107.918188,107.8639345,107.7886148,107.7226569,107.6706389,107.6170845,107.5782595,107.5265668,107.4952704,107.4630486,107.4377832,107.4199998,107.4020703,107.381761,107.35661,107.3340362,107.3244351,107.305238,107.2987387,107.2852745,107.281745,107.2615743,107.2633678,107.2566534,107.1393016,107.1048331,107.1201186,107.1772387,107.2422202,107.2894306,107.2516682,107.1832998,107.0753042,107.0378831,106.9818761,106.9278406,106.8676068,106.8076252,106.7585964,106.6885759,106.6222875,106.5231095,106.478236,106.5587841,106.6097065
San Marino,106.6817647,106.6660407,106.6815888,106.6757247,106.6927784,106.6996024,106.7021427,106.7007433,106.7107977,106.7237555,106.7334536,106.7375606,106.7444344,106.7399347,106.7510456,106.7345686,106.7330628,106.7169051,106.7197477,106.7185114,106.7109677,106.6956934,106.6654041,106.6678908,106.658837,106.6389283,106.628238,106.6389565,106.6485651,106.6572715,106.6737031,106.6967517,106.6826439,106.6970929,106.6970476,106.7290349,106.7357116,106.7298668,106.7264765,106.7268111,106.7413205,106.7543359,106.7612901,106.7561002,106.7686592,106.7844724,106.777928,106.7990003,106.817154,106.811056,106.8302437,106.8228468,106.8238972,106.8310634,106.8204696,106.8239738,106.8294557,106.8144359,106.7925798,106.7892558,106.7641143,106.7653368,106.7566183,106.7380245,106.7228913,106.7204619
Sao Tome and Principe,102.6952372,102.6894813,102.6755212,102.6758321,102.671898,102.6730995,102.6664948,102.6695233,102.6609086,102.6582924,102.6563596,102.636322,102.6316006,102.6230621,102.6127407,102.6002092,102.5754172,102.5963482,102.5837183,102.5532961,102.5339263,102.522087,102.4948909,102.4630292,102.4421095,102.4057528,102.3855101,102.342558,102.4019983,102.4225045,102.457647,102.4764658,102.5000789,102.5307621,102.554578,102.5617118,102.5868455,102.5961853,102.6231865,102.6239122,102.6310236,102.637795,102.6635069,102.6722769,102.6758418,102.6775397,102.6762917,102.6512021,102.6318228,102.6671398,102.6653099,102.6911272,102.7142303,102.7478067,102.7801362,102.781401,102.806942,102.7954984,102.792399,102.8117877,102.8001077,102.7948011,102.7963062,102.8071473,102.7845356,102.7772608
Saudi Arabia,105.0196794,105.0242234,105.0340318,105.0360993,105.0283114,105.0353654,105.0376924,105.0466241,105.0378125,105.0210436,105.0315052,105.0397065,105.0450032,105.0431501,105.0349527,105.0369584,105.0323405,105.0255303,105.0352603,105.0376505,105.0266262,105.0129475,105.0117779,105.0093997,105.0054809,105.010242,105.0057525,105.0000674,105.006195,105.0018677,104.9960893,104.99934,104.9945188,104.9913619,105.0027583,104.9996371,105.0049607,105.00221,105.0113737,105.01062,104.9998137,104.9988625,105.0029424,104.9993104,104.9947312,104.9985097,105.0033449,105.0027055,104.9954254,105.0025251,104.997034,104.998479,104.9986331,105.0030554,105.0050607,105.001274,105.0010036,104.9990539,104.9995015,104.9960781,104.9936841,104.9896815,104.9911712,104.9952866,104.9885012,104.9832367
Senegal,103.0838942,103.0813329,103.0815234,103.0841399,103.0668249,103.0773214,103.0734962,103.069315,103.0692386,103.0722183,103.0696811,103.0629073,103.0925827,103.1053603,103.1176217,103.1479842,103.1418752,103.1654752,103.172968,103.1974348,103.192276,103.1976942,103.1756432,103.1587196,103.1349837,103.1218756,103.1291507,103.1506054,103.1990412,103.2296787,103.2793554,103.2619577,103.2279263,103.1935717,103.1638424,103.0600256,102.9616234,102.9480869,102.8753136,102.9211699,102.9845766,103.1347122,103.2701307,103.2933947,103.3477204,103.3466919,103.3975153,103.4312341,103.4722922,103.5521564,103.589172,103.6721011,103.7192494,103.6671491,103.7139781,103.739348,103.7142669,103.6585589,103.6246408,103.5967573,103.5620492,103.5448268,103.4927974,103.460234,103.3966452,103.38051
Serbia,106.9164942,106.9160978,106.9153541,106.9175526,106.9143915,106.9324581,106.9296639,106.9325801,106.9150212,106.9222543,106.928965,106.9304106,106.9347502,106.9332928,106.9470874,106.9391069,106.9572233,106.9620512,106.973727,106.9818888,106.9822838,106.9917796,107.0074897,106.9958278,107.0092127,107.020805,107.0283498,107.0324245,107.0614506,107.0771337,107.1007944,107.128605,107.138307,107.1696941,107.1824575,107.2162312,107.2539909,107.2947708,107.3401293,107.3810634,107.423917,107.485723,107.5417994,107.6013577,107.6731182,107.745856,107.8346749,107.8433251,107.7520573,107.660253,107.593593,107.5275021,107.4691717,107.4118726,107.3708783,107.3270591,107.2834278,107.2519868,107.2087531,107.1966803,107.1710126,107.1346681,107.1168969,107.1085649,107.0844091,107.0727341
Seychelles,103.4595569,103.4685169,103.461596,103.4641925,103.4641353,103.4547519,103.4706918,103.4807791,103.4716577,103.4872368,103.4960196,103.5018576,103.5080521,103.5201803,103.5242933,103.535093,103.5500931,103.5670914,103.5762531,103.5841246,103.6025712,103.5970906,103.5580534,103.53043,103.4912702,103.4620214,103.4388497,103.4202852,103.4918894,103.5116419,103.5517853,103.60853,103.6717448,103.7021056,103.655686,103.6551201,103.6380745,103.6279914,103.6487938,103.6614014,103.6635146,103.6813773,103.6940652,103.6778164,103.6703944,103.6682059,103.629202,103.5838518,103.5407699,103.477417,103.3926218,103.3337223,103.2742623,103.2856358,103.272662,103.2585565,103.2360373,103.190769,103.1425054,103.1891905,103.2239879,103.2420373,103.2677693,103.3024231,103.3337387,103.3563157
